dx_origin,dy_origin,da_origin,dx_smooth,dy_smooth,da_smooth
4.590084,-34.817917,1.364620,-2027.298531,10783.414917,-421.399737
83.478278,55.377197,-0.342230,-2001.680338,10630.899174,-415.173724
695.574142,-205.444369,6.958607,-2054.311146,10387.808877,-407.216174
137.823698,-128.330733,3.497224,-2718.740849,10405.371665,-406.556761
-475.526553,493.595060,-12.638750,-2824.619781,10345.406294,-402.418837
171.348789,52.446661,-0.438317,-2317.118002,9663.398812,-382.141182
91.156685,-137.918591,5.162876,-2456.161451,9422.311738,-374.059475
-58.983481,154.258099,-4.259159,-2514.800910,9371.375778,-371.572900
21.244414,7.494574,0.121634,-2423.113712,9028.070068,-359.662887
17.210980,0.350166,0.860907,-2411.478068,8831.376223,-352.131262
17.384091,1.528524,-0.090327,-2395.528528,8641.742958,-345.335242
97.123241,40.116820,-0.142512,-2379.560475,8450.946661,-337.586053
46.991019,88.799040,-1.570382,-2443.235775,8221.639933,-329.783429
12.333468,3.543449,0.223266,-2456.707653,7943.650653,-320.553489
29.500734,-6.380319,0.417983,-2435.571992,7750.914945,-313.117478
73.893277,-31.576885,1.014380,-2431.332105,7568.270772,-305.875379
23.800828,4.645556,0.087770,-2468.699022,7409.559015,-299.121299
25.123706,-3.754372,0.045378,-2454.935322,7214.615805,-291.408051
15.884715,-1.456515,0.369589,-2441.457465,7028.044028,-283.619622
6.924129,70.198036,-1.435371,-2418.708190,6839.261895,-276.151431
14.321260,27.403172,-0.362693,-2386.891580,6578.417591,-266.873797
1.135725,-12.466054,0.608647,-2362.444346,6359.898935,-258.648275
1.073035,-0.126201,0.007969,-2324.704113,6180.951233,-251.383710
28.155759,1.089548,-0.137342,-2286.952066,5989.902649,-243.532317
-606.730487,180.748733,-3.130172,-2276.299778,5797.739798,-235.541415
457.347500,-247.158289,7.502264,-1631.219807,5425.950919,-224.575230
-11.707656,-11.753352,0.565330,-2050.195135,5481.868640,-224.220138
-92.372867,102.374070,-2.697060,-2000.644827,5302.119361,-216.891685
-265.437627,74.371201,-1.305642,-1870.501892,5008.166052,-206.314493
126.591951,-18.223382,0.635839,-1567.106100,4742.031282,-197.128148
-53.017966,83.683780,-2.260984,-1654.886411,4569.199951,-189.909500
-25.751282,9.420514,-0.599946,-1562.968009,4294.338617,-179.808324
-56.715097,13.679166,-1.017111,-1498.321983,4093.522185,-171.372906
-66.960919,4.211162,-0.493402,-1400.976946,3887.861927,-162.533985
-63.818145,-36.271857,0.900953,-1293.879826,3691.130714,-154.201912
-114.047448,-2.613964,0.110345,-1189.973126,3534.203029,-147.232325
-113.467275,59.541495,-1.768267,-1036.874240,3342.373609,-139.450461
-77.595439,60.834198,-1.251905,-884.971122,3088.082138,-129.805494
-17.657486,-48.633079,3.346047,-769.442717,2832.153907,-120.690327
-39.151059,30.388255,-0.581541,-714.612454,2685.213023,-116.207112
-58.636888,-14.043443,-0.167781,-639.318406,2458.622770,-107.847615
-102.080243,-37.619913,0.014668,-545.099224,2276.364866,-99.902362
-138.897692,-0.078704,-1.193278,-408.272639,2117.673121,-92.141365
79.416761,62.812081,-3.398730,-233.527899,1922.037675,-83.180278
-99.960867,-21.857408,0.056077,-276.698882,1663.770271,-72.005639
-132.048757,-13.767127,0.071339,-145.257581,1489.144690,-64.376208
-68.772151,-30.360543,0.399279,13.480581,1305.397708,-56.852233
-90.600597,-35.511740,0.404146,108.196236,1138.712641,-49.676689
303.417442,-400.221735,6.892538,224.609060,977.864539,-42.525835
-139.671899,-119.120475,4.885729,-53.041815,1182.132271,-41.822027
-289.673662,20.398421,8.409956,111.934376,1106.843282,-39.062681
-106.318870,139.618798,-6.038495,424.426923,909.731008,-40.517569
93.572470,-77.243490,0.913498,551.085567,611.048496,-28.213809
-1.916650,-45.649580,-1.755350,475.392781,546.806620,-23.552289
43.473285,26.010494,-0.954515,492.725703,468.590130,-16.912011
2.264655,3.785092,0.390664,462.182511,336.379108,-11.763572
7.249300,-1.055332,0.229657,470.332997,244.032621,-8.650788
2.758360,-1.842222,0.216164,470.985549,174.163875,-6.067605
6.123558,0.929107,-0.274597,473.606631,122.740775,-4.160583
7.391158,-10.394540,-0.293081,470.379964,86.258263,-2.452443
3.801811,-0.156458,-0.040020,463.454151,78.738483,-1.415205
9.352650,6.169648,0.269548,457.733245,78.632937,-1.319857
10.024342,4.287242,0.013867,446.630612,72.748952,-1.515663
9.595314,5.642756,-0.011101,435.009855,69.270047,-1.438042
3.206234,2.450510,0.366936,423.852845,64.448268,-1.339086
2.275146,0.075001,0.124335,419.047586,62.827462,-1.616109
-3.987873,-3.068101,0.064590,415.275296,63.702168,-1.656505
-3.887721,-6.812151,-0.098339,417.593278,67.712281,-1.638437
-7.233002,-2.652056,-0.008950,419.876123,75.340679,-1.455169
-7.244242,-3.750081,0.054931,425.166120,78.707024,-1.356454
-2.227261,-3.426351,-0.020437,430.346254,83.268913,-1.325919
6.750295,2.675970,-0.081530,430.359411,86.938197,-1.210709
16.750570,6.386313,0.011081,421.257479,84.418364,-1.031271
6.543041,-2.005116,0.099011,402.207220,78.629343,-0.958243
10.030489,2.584046,0.116758,393.050817,81.054754,-0.969175
8.490488,9.131481,0.014970,380.137756,79.380025,-1.009427
10.050771,3.429849,0.101405,368.652691,71.423764,-0.955945
9.124283,2.108946,-0.024099,355.011143,68.779428,-0.985184
0.200889,-5.613821,0.191273,337.644951,68.786850,-0.934272
-2.726383,-1.528128,0.133427,328.234667,77.360528,-1.122301
-2.350983,-11.436136,0.335902,324.876078,78.543508,-1.168973
-2.594795,-8.067200,0.313249,320.027915,89.266023,-1.415806
-3.237277,-1.470616,0.192274,314.862795,97.568702,-1.675370
-7.517153,-9.387775,0.031114,310.712475,98.292248,-1.785224
-5.759382,-11.080080,0.185527,310.613792,106.922803,-1.734410
11.724629,-14.111516,0.298289,308.550179,117.221320,-1.844177
12.923999,-6.781402,0.128679,288.865170,130.503142,-2.066208
11.275464,-0.171467,0.121388,267.359099,136.145761,-2.117783
11.632427,-1.537614,-0.078654,247.198721,134.564614,-2.152136
-1.379401,0.575893,0.109699,226.564964,134.262676,-1.987725
-5.643546,12.876341,0.097205,218.724986,131.870515,-2.014534
2.450738,9.321684,0.000633,214.659134,117.341942,-2.035353
1.724457,0.753421,0.103450,202.358583,106.306187,-1.959110
1.553897,-2.188694,0.138547,190.696398,103.846725,-1.985914
2.870221,6.667173,0.276893,179.148594,104.341561,-2.049431
2.020509,3.607178,0.080833,166.235873,95.496322,-2.241839
2.492925,-3.803497,0.121246,154.041621,89.490306,-2.235144
4.945112,2.851720,0.063500,141.318983,91.008077,-2.272955
4.786944,-1.243926,0.089336,126.097917,85.846326,-2.253912
2.511655,6.613919,0.002481,110.838929,84.759595,-2.260307
0.282155,1.781180,-0.341132,101.906819,74.611511,-2.159669
-1.956501,-4.509252,-0.055311,92.172877,70.978007,-1.765624
0.577682,6.964754,-0.001640,84.701699,73.712841,-1.662202
10.078748,-4.334367,-0.014692,75.285734,64.328847,-1.594997
2.078021,-4.541963,0.037115,58.132640,65.804155,-1.506285
-0.296341,0.276356,-0.107915,48.156374,67.592859,-1.473228
-5.138056,-3.352053,-0.092323,40.916278,64.007415,-1.279616
-0.528959,-1.488958,0.434546,38.665296,63.942948,-1.097094
3.958616,1.781204,-0.178039,32.176322,61.913979,-1.435189
6.335107,13.395274,0.138583,21.653975,56.576377,-1.158071
-6.645900,5.957537,0.215676,9.202727,39.885771,-1.205878
-8.713810,8.826524,0.063657,10.504784,30.722720,-1.333000
-6.885137,8.378453,0.045883,14.635268,18.300256,-1.297873
-0.521822,-1.789329,0.072869,17.430288,6.062214,-1.242057
11.376226,-3.953956,-0.017801,13.979966,4.420785,-1.235167
13.562810,-2.691460,0.086620,-1.129778,4.752357,-1.132045
7.487070,-2.092743,0.153779,-18.074591,3.867655,-1.130361
-1.321898,-5.739569,0.107690,-28.299322,2.598411,-1.195020
0.513338,-4.636331,0.009607,-28.783809,4.968853,-1.205378
8.412017,-1.850322,0.099809,-31.583588,5.816381,-1.096072
6.002568,-0.340139,0.082250,-41.546139,4.048314,-1.078198
2.124062,-0.861459,0.113671,-48.196121,0.885829,-1.043380
0.247416,2.862417,0.193888,-50.523744,-1.580715,-1.042110
0.178611,2.383725,0.120805,-50.382925,-7.515892,-1.124453
-0.678069,-4.927054,0.079154,-52.178721,-10.292170,-1.179594
-3.049312,-4.285552,-0.014174,-52.169881,-4.992830,-1.225117
-0.772418,5.804718,0.039833,-47.892043,-0.486749,-1.232308
0.177954,-1.061329,0.070510,-45.269084,-7.079353,-1.253103
3.050190,-11.901924,0.003494,-44.244906,-6.317949,-1.310042
2.548760,-5.718751,0.027279,-46.099714,5.567298,-1.287585
-0.889246,1.264438,-0.110738,-47.775885,11.089983,-1.282432
-5.233882,-2.723314,-0.031172,-46.019888,9.681606,-1.141569
-4.982771,-2.997722,-0.050837,-39.919166,12.312030,-1.081703
-6.359889,0.239872,0.093068,-34.042993,15.263973,-1.003913
-0.341427,8.267044,0.094611,-26.772290,14.983878,-1.068635
7.360441,-2.730574,0.133587,-25.520259,6.710952,-1.132818
14.473243,-0.732732,0.217716,-31.995252,9.420030,-1.234884
15.730186,7.265499,0.093446,-45.657646,10.089547,-1.423117
13.382593,3.491509,-0.007371,-60.658416,2.732228,-1.487346
5.114279,0.936943,0.069757,-73.385374,-0.925257,-1.450530
-5.374795,-3.517991,-0.060875,-77.828982,-2.114434,-1.493436
-5.174377,-1.449557,-0.046456,-71.770918,1.149910,-1.406683
-3.271296,-8.596478,-0.014999,-65.897607,2.384587,-1.334761
-0.006796,-4.481535,0.033739,-61.952529,10.811727,-1.293833
6.917838,1.034449,-0.010278,-61.236659,15.116339,-1.302135
5.250464,6.852726,-0.093009,-67.363893,13.934352,-1.267188
-3.536349,-0.888396,-0.181844,-71.743694,6.952473,-1.149275
-4.859873,4.036408,-0.070494,-67.312625,7.680521,-0.941727
-0.034422,4.313019,-0.036783,-61.617116,3.421109,-0.845214
-0.649782,9.491222,0.082770,-60.761158,-1.109235,-0.781992
-6.745253,4.019131,0.099255,-59.329302,-10.828582,-0.838905
-12.322912,5.333431,0.148327,-51.824338,-15.108988,-0.912144
-6.547705,-3.468399,0.218749,-38.802701,-20.671973,-1.034572
-6.746899,-4.485407,0.110276,-31.656054,-17.418536,-1.227183
-8.266713,-0.964035,-0.061662,-24.345387,-13.104322,-1.312614
-3.738499,-5.460608,-0.028803,-15.487531,-12.314714,-1.227297
3.108453,-3.192570,-0.088770,-11.108996,-6.996388,-1.176632
6.480577,5.395398,-0.180090,-13.545694,-3.969080,-1.067627
-2.763694,5.893190,0.079774,-19.317784,-9.573642,-0.868167
-13.219539,5.961858,0.047494,-15.762338,-15.616167,-0.928467
-14.069915,-3.325641,-0.070523,-1.680610,-21.671035,-0.957068
-3.360997,-5.739192,-0.015102,13.194233,-18.329817,-0.869434
3.247622,-6.555558,-0.014829,17.290363,-12.514909,-0.837933
1.261692,-3.889544,-0.070794,14.729489,-5.822862,-0.807505
-5.245158,-9.584136,0.030232,14.111715,-1.782947,-0.720403
-3.424719,-2.864526,-0.014925,20.025764,7.965651,-0.735213
-0.099485,-6.807389,0.032392,24.151229,10.905908,-0.705651
2.598173,-4.692079,0.161727,24.924799,17.738891,-0.723659
11.848405,-2.541823,0.010572,22.997073,22.428780,-0.872169
7.401784,0.383068,0.125487,11.816895,24.987758,-0.870660
-0.413465,-2.917228,-0.007627,5.070309,24.613838,-0.986809
-5.496399,-5.933520,0.097033,6.095234,27.540093,-0.971521
-7.315867,4.613715,-0.009498,12.160456,33.552241,-1.061312
-5.909151,-3.796105,-0.126827,20.035842,29.042036,-1.044682
-1.454030,-2.025032,-0.077143,26.472759,33.023892,-0.910073
5.059475,-0.980821,-0.083363,28.458777,35.233444,-0.823578
-0.383502,6.799621,-0.078907,23.893807,36.449332,-0.728357
-8.067363,0.010521,-0.159551,24.723452,29.960457,-0.636938
-3.374024,5.005837,-0.061644,33.281334,30.198324,-0.464812
0.916654,7.958382,-0.028941,37.129531,25.479068,-0.390370
2.183295,-2.247295,0.054855,36.728831,17.804969,-0.348442
1.615131,-0.246674,0.083121,35.093329,20.313771,-0.389203
-3.494029,-6.801578,0.080117,34.021668,20.795554,-0.457104
-0.678447,-1.633249,-0.073262,38.014915,27.834661,-0.525044
1.623781,-1.598110,-0.096646,39.128558,29.696219,-0.438389
3.767840,3.149173,-0.352605,37.880638,31.335117,-0.328013
2.569557,10.948551,-0.225247,34.515506,28.134033,0.037195
1.370772,0.587252,-0.223530,32.368265,17.004187,0.275467
-3.120734,21.023222,-0.811652,31.397922,16.160407,0.511504
0.156323,16.120315,0.033030,34.875628,-5.162484,1.335243
-3.118493,1.452746,0.258295,34.991557,-21.567406,1.314280
-5.558180,-7.063932,0.282658,38.312165,-23.233089,1.066811
-4.784560,-5.279341,0.137867,44.019012,-16.341914,0.793065
1.725069,-1.157026,0.046925,48.928295,-11.139442,0.661312
6.928155,-0.558932,-0.140258,47.203701,-9.992783,0.620192
11.161158,3.875038,-0.129521,40.063427,-9.449060,0.766863
4.322343,3.713464,-0.021501,28.570651,-13.320790,0.902403
-1.750258,-3.992636,0.077966,23.913921,-17.027312,0.929084
-1.239608,3.029694,-0.108481,25.351980,-12.988124,0.854732
0.599223,4.489680,-0.035717,26.284472,-15.924415,0.965609
3.469345,-3.629856,0.048899,25.361968,-20.233923,1.001665
-3.112633,-2.516863,0.105469,21.523239,-16.305767,0.950974
-12.394647,-12.651779,0.062336,24.234573,-13.466624,0.846369
-4.337058,-3.561391,0.088025,36.204247,-0.481591,0.784030
-2.936175,-2.879158,0.114195,40.087371,3.505437,0.695586
-5.268221,-1.077291,0.023910,42.593066,6.917559,0.578961
1.382867,11.656249,0.042338,47.469685,8.668528,0.550431
7.262966,6.653193,0.013737,45.898588,-2.189829,0.499721
6.769125,5.271428,-0.046805,38.493024,-7.959567,0.473871
8.752771,1.767986,-0.064317,31.616607,-12.263413,0.519706
7.359363,-5.208990,0.021417,22.851403,-12.957979,0.585512
0.003386,-2.514206,0.125014,15.467034,-6.445655,0.573964
-1.911911,-0.129939,-0.038248,15.296275,-2.442244,0.469450
-2.271962,-0.031884,-0.026477,16.872958,-0.914293,0.544985
-1.545717,-5.554920,0.023585,18.502944,0.260211,0.610345
5.476766,-10.574427,-0.024804,18.906734,6.371011,0.641693
4.177344,-0.138464,-0.022655,11.677523,17.250395,0.650348
-1.622362,2.785846,0.002518,5.786850,18.416479,0.649003
-7.685734,0.064490,-0.028646,5.457397,16.733513,0.619993
-1.903744,-3.797228,-0.083258,10.940178,17.840765,0.618980
5.066528,0.687098,-0.060776,10.311358,22.804797,0.670093
9.861897,-0.650334,0.014740,2.698857,23.524333,0.716864
10.382796,-2.034542,0.039434,-10.037705,26.073619,0.678253
7.828906,-3.074621,0.058634,-24.070869,30.439706,0.597043
4.413916,-1.147596,0.162420,-35.772774,36.106897,0.495478
4.071692,0.953254,0.028748,-44.523118,40.669820,0.251146
5.113695,4.125815,0.039155,-53.027402,43.332503,0.133331
0.841984,8.219740,0.083868,-62.205386,43.659849,-0.013464
-5.943041,4.312169,0.011782,-67.760969,40.053560,-0.215017
-5.110341,0.995355,-0.003916,-66.477810,40.816362,-0.377969
1.407165,-2.016371,-0.046210,-65.803404,47.392985,-0.590366
5.031775,-6.582191,0.065035,-69.343596,57.434727,-0.854849
2.194814,-11.537299,0.067664,-75.090475,73.727820,-1.255470
2.309439,-8.099672,0.061667,-79.371020,94.577072,-1.668271
5.055675,-0.353610,0.046766,-83.616711,111.976568,-2.082227
4.876716,-2.574998,0.097809,-90.613149,121.399119,-2.480513
3.078186,2.284957,0.029186,-95.912192,133.895277,-2.978439
2.384919,2.299631,0.021267,-100.360717,141.207359,-3.397986
3.969364,9.005241,0.000318,-103.564404,149.152956,-3.843048
5.165005,0.558620,0.028584,-108.736526,150.445839,-4.269262
2.391564,2.703706,-0.023978,-115.352299,160.292164,-4.726133
-0.833196,-0.522087,-0.021449,-118.775073,168.177159,-5.132713
-1.575397,1.751022,-0.037458,-119.402081,180.069726,-5.580714
1.175268,-3.441897,-0.072939,-119.939530,189.616525,-6.016774
1.218600,0.732213,-0.032944,-123.361115,204.467978,-6.416699
0.902934,5.458194,-0.137184,-126.764921,215.265093,-6.856432
-4.583878,3.588847,-0.172530,-129.678700,221.403138,-7.190474
-3.945352,6.706302,0.058105,-126.918546,229.469059,-7.488238
3.540217,6.609004,0.046948,-124.676790,234.361514,-8.014884
-0.007787,11.174353,0.187252,-129.916547,239.313134,-8.527915
3.149226,6.427950,0.239780,-131.740991,239.606834,-9.179842
-5.377774,9.413932,0.037136,-136.977995,244.524300,-9.883767
-9.259207,6.918278,0.043580,-133.932439,246.321939,-10.385678
7.278440,-2.451472,0.007714,-127.128261,250.553260,-10.893771
7.610662,1.432875,0.018899,-136.971658,264.075928,-11.366575
8.386672,-4.889091,0.065779,-147.280895,273.594068,-11.850593
4.511512,-3.162641,0.059293,-158.480553,289.460331,-12.382031
-5.790768,-7.338148,0.077545,-165.964554,303.695313,-12.908555
-7.211167,-1.123534,-0.024843,-163.315640,322.214134,-13.455089
-5.708577,0.388977,0.005640,-159.439927,334.567774,-13.899620
-2.624486,-14.920488,0.189400,-157.268968,345.413161,-14.374384
-2.592119,-8.040084,0.045530,-158.363322,371.578814,-15.032164
-5.752835,-10.710230,0.127445,-159.703226,390.802194,-15.544763
-10.190143,-2.981821,-0.032441,-157.998780,412.683394,-16.138564
-7.083868,-8.303679,0.009437,-152.069604,426.722554,-16.567844
-1.416475,-1.679567,-0.020944,-149.329680,446.015889,-17.039071
2.972135,8.130823,-0.100581,-152.281267,458.676160,-17.481218
-0.583513,3.974369,-0.135270,-159.663119,461.568763,-17.845065
-4.937520,8.739552,-0.314688,-163.539961,468.654238,-18.174656
-18.248162,5.405408,-0.037226,-163.127879,471.035880,-18.324761
-23.689621,-2.581426,0.191723,-149.505186,476.810545,-18.751726
-12.041706,2.456006,0.022643,-130.587523,490.588996,-19.407850
1.705788,-0.312756,-0.012956,-123.510832,499.417737,-19.896289
3.598034,8.843392,-0.042700,-130.420798,511.149321,-20.351844
0.945991,9.458318,-0.063008,-90.592806,558.560751,-21.654590
-3.118961,8.175012,-0.231421,-48.378519,605.361982,-22.941481
-10.010868,13.551799,-0.335907,-2.276696,653.479554,-24.061923
-5.591737,9.425613,0.440755,50.717225,696.200610,-25.078763
-3.396545,0.595937,-0.060419,99.441704,743.017909,-26.871542
-1.323167,2.047820,-0.059238,146.080820,798.532776,-28.161731
6.090443,10.487591,-0.276343,191.136598,853.090155,-29.488129
4.981384,22.512284,-0.441576,229.879029,900.021100,-30.648458
25.475181,16.032944,-0.597625,268.950119,933.134943,-31.570490
1.907667,9.922397,-0.615755,268.887290,965.683392,-32.272678
-1.028642,12.943029,1.775673,282.867096,998.088870,-32.851368
13.982272,24.248503,0.465929,290.644703,1021.741207,-35.715126
5.462002,31.986546,1.399094,273.042755,1080.972011,-37.720074
-7.024382,27.333750,1.822937,253.641150,1179.330866,-41.109807
-9.615791,-6.504622,2.628205,247.027144,1282.314516,-44.926029
-32.936420,-35.072870,0.233623,243.332104,1419.239570,-49.563623
-70.378194,-87.660674,2.493335,263.280442,1584.872482,-51.823073
-97.563133,-41.407363,-10.794395,320.848921,1803.445251,-56.354134
0.732333,107.672566,-1.231825,405.972420,1976.276222,-47.633115
-39.282892,2.767716,-0.391349,393.204111,2000.851767,-48.544114
-37.928527,5.916771,-0.444440,420.552952,2130.181247,-50.285072
-42.853396,0.288653,-0.385610,446.624307,2256.334612,-51.964852
3.225654,43.067150,2.646271,477.484871,2387.930758,-53.682988
-53.168828,73.451660,-1.671730,462.962703,2477.747509,-58.495488
-121.991010,69.357761,-2.774267,505.527887,2538.188019,-59.052635
-33.651682,43.727976,-0.211140,616.844692,2601.382339,-58.592055
-70.627627,133.727399,-5.803321,640.614450,2689.893928,-60.697701
-21.266033,34.311460,-0.981117,703.455597,2684.484673,-57.260117
43.290716,131.754090,-2.656321,716.152393,2778.980171,-58.800523
-104.593254,20.735445,-1.297871,659.485635,2772.634228,-58.868456
1.364127,65.203997,-4.946123,750.760146,2879.451215,-60.354369
25.549415,376.084101,-9.898078,740.484215,2940.611931,-58.185295
344.000562,63.001806,-14.280307,704.899311,2692.585173,-51.027725
217.214905,251.322543,-3.847517,350.794672,2759.416562,-39.445666
-200.484279,-54.845796,-1.622498,113.875591,2638.383258,-38.208441
19.807769,4.061590,-0.999932,293.157895,2823.307957,-39.168563
-13.900559,-28.901437,0.163365,250.366788,2948.706732,-40.826535
215.213763,125.359428,-7.408518,237.738219,3106.532084,-43.657529
-146.510877,-54.681546,1.458008,-3.523171,3110.777549,-38.929942
86.534947,91.321034,-5.063349,117.427024,3295.669664,-43.087505
-56.720751,4.097773,-0.388138,8.253291,3334.262072,-40.607410
-42.694757,6.545701,-0.330798,42.486041,3459.892794,-42.663003
59.928609,24.882779,-0.357814,63.132937,3583.214032,-44.773016
-64.877674,111.241298,-5.840388,-18.448265,3688.246786,-46.849477
-95.950772,-15.663655,-0.452283,25.189664,3706.927553,-43.444948
-8.305606,14.330197,0.109080,100.304642,3852.681042,-45.428701
16.629588,18.468474,0.153936,88.112659,3968.835767,-47.973154
25.914878,7.186595,0.211345,51.371367,4081.279485,-50.561794
22.758936,2.904213,0.237835,5.768903,4205.342530,-53.204434
10.823381,-3.843956,0.255202,-36.335738,4333.951858,-55.869419
-5.296665,-9.554078,0.244255,-66.301019,4469.411607,-58.546170
-21.490171,-16.003458,0.135530,-80.003439,4610.701435,-61.211851
-33.528307,-19.498792,-0.003409,-77.748433,4758.691411,-63.788492
-37.293844,-13.411129,-0.173858,-63.562896,4910.250695,-66.234456
-26.611858,-9.347102,-0.120082,-45.553602,5055.698542,-68.510715
-19.973215,-6.833192,-0.148787,-38.265467,5197.130783,-70.841022
-19.259516,-10.188857,-0.033288,-37.663393,5336.056528,-73.143051
-15.093030,1.702551,-0.026735,-37.838144,5478.468930,-75.561655
-22.469623,14.123696,-0.154209,-42.219879,5609.032112,-77.987474
-29.068162,9.556485,-0.185436,-39.313183,5727.505870,-80.299604
-29.912018,5.831088,-0.131434,-29.933100,5850.791431,-82.590141
-28.903175,-0.955056,-0.058652,-19.692657,5977.794111,-84.935640
-23.596551,4.780179,-0.240470,-10.496889,6111.715668,-87.356469
-29.620959,1.606169,-0.027285,-6.641428,6239.963716,-89.596117
-16.200668,-1.273729,-0.115853,3.229981,6371.437222,-92.049638
-35.220019,3.864773,-0.111589,-0.292521,6505.880954,-94.418011
-12.373145,5.900138,0.022419,15.259756,6635.252417,-96.791719
-6.760337,0.101196,0.061957,7.972940,6762.695465,-99.303202
-11.848105,-0.612989,0.080678,-4.918631,6895.925687,-101.853509
-12.430718,0.219825,0.072431,-12.709515,7029.755162,-104.418072
-8.102561,8.106610,0.057314,-19.894359,7162.663490,-106.971568
-8.176582,8.331926,-0.049560,-31.292151,7287.774099,-109.513423
-10.958522,6.434860,-0.160886,-42.485729,7412.694508,-111.949750
-24.829492,16.959443,-0.232381,-50.851791,7539.423206,-114.274967
-37.863740,16.253501,-0.331793,-45.371070,7655.642224,-116.529006
7341.921207,6773.264938,-132.525799,-26.865996,7772.482552,-118.683599
-39.528734,5.203411,-0.708181,-7388.139040,1132.197737,11.356243
-23.320503,1.358264,-0.247571,-7367.954797,1259.965009,9.580175
-3.083789,-5.495695,-0.028165,-7363.900560,1391.570311,7.343333
10.208439,-17.173325,0.171626,-7380.008451,1530.014830,4.881560
12.246949,-23.509683,0.301963,-7409.379709,1680.083778,2.222149
71.060034,71.774535,-5.175281,-7440.784177,1836.386456,-0.564195
160.871429,121.736551,-7.682454,-7531.028025,1897.274579,2.129361
-116.457520,-258.997442,11.075105,-7711.140992,1908.055974,7.333457
-2807.395449,-1057.101779,9.646824,-7614.127999,2299.457940,-6.215617
-1431.487751,-939.009757,15.863760,-4826.187520,3488.808772,-18.328585
-1371.161638,-863.840833,15.995804,-3414.142458,4559.905962,-36.666917
-1558.305610,7074.266078,-68.069493,-2062.528329,5555.603521,-55.137521
-1558.305610,7074.266078,-68.069493,-523.791123,-1387.048951,10.447727
43.571594,-4.358217,-0.437913,1015.012288,-8329.890924,76.020559
47.189213,15.526070,-2.458271,952.026986,-8194.082456,73.944601
47.189213,15.526070,-2.458271,885.658833,-8077.943334,73.887851
32.410325,42.585630,-1.821825,819.761464,-7961.220723,73.814658
60.059642,77.100096,-5.405576,769.282578,-7871.312462,73.176873
59.329792,127.285565,-10.484258,691.134978,-7816.645762,76.131735
7.705057,-22.723344,1.559432,613.976585,-7812.196623,84.168092
9.705048,-7.883538,1.137820,588.670856,-7657.833999,80.166804
-15.418305,-27.298719,3.030936,561.638861,-7518.355631,76.592965
115.006100,150.214107,-9.420337,559.711771,-7359.791022,71.108327
115.006100,150.214107,-9.420337,427.682491,-7379.292059,78.089509
-2.825796,-205.428097,-12.747720,296.452918,-7399.255521,85.088445
124.048261,-48.337487,-0.305348,283.287397,-7063.869020,95.415577
320.483627,-591.181386,-7.363023,143.723336,-6886.485558,93.338411
-113.082258,77.936817,-23.484562,-192.127623,-6166.517693,98.324885
-724.985833,-505.000791,-30.528589,-94.718692,-6116.511931,119.449564
2.709169,328.099190,-8.977095,615.223114,-5483.712929,147.626300
660.337490,-178.350264,1.013095,597.416422,-5684.457709,154.283713
-168.269307,253.570884,5.471419,-78.202157,-5381.165846,151.015686
-5.325006,261.571380,6.446252,72.519099,-5510.244999,143.383165
-1447.420144,57.325333,13.349090,58.839801,-5648.976721,134.800820
-223.858239,-39.860375,4.240104,1488.601156,-5583.124078,119.325740
-263.930019,-93.752788,-11.321105,1694.665607,-5420.081222,112.965555
-530.537722,-83.578942,-1.370640,1940.906058,-5202.992237,122.165103
75.784967,105.112603,-1.979487,2452.305202,-4996.931379,121.463434
75.913400,93.756574,-2.790847,2358.332338,-4979.193162,121.362346
445.175864,-35.860894,17.561792,2263.655584,-4950.744279,122.108974
27.933503,-27.368270,21.096376,1800.069975,-4792.761868,102.508417
68.852810,23.608718,0.416969,1754.084123,-4643.351761,79.377344
58.852199,6.815665,0.965539,1666.852197,-4545.126394,76.929478
60.764549,2.737196,-0.276629,1589.799604,-4430.871600,73.968919
62.171960,21.891433,-0.099599,1511.398643,-4312.567661,72.249486
52.287421,60.390316,0.066954,1431.532987,-4213.527152,70.342626
59.171563,69.976030,-0.035872,1361.398495,-4153.205050,68.268968
59.457973,54.543554,0.341981,1284.279930,-4102.483491,66.296016
47.678908,46.555362,0.684052,1206.711236,-4036.179664,63.942552
34.314653,22.049016,0.892686,1140.869169,-3961.505020,61.243727
21.557216,29.287706,0.205943,1088.292356,-3861.937424,58.333934
-32.498842,44.293916,-2.732750,1049.034848,-3769.589564,56.131188
-21.625940,20.584215,-1.210293,1064.179538,-3691.978199,56.868772
-0.468316,3.328330,-0.068865,1068.717968,-3590.509716,56.085994
1.363541,4.859923,-0.033322,1052.227286,-3471.798337,54.161892
0.450513,2.552665,-0.045508,1034.002296,-3354.783462,52.201283
-1.145480,14.890535,-0.096928,1016.857482,-3235.567922,50.245894
-1.603481,3.207803,-0.040619,1001.301593,-3128.791859,48.338970
-19.103428,42.751671,-2.003785,986.256891,-3010.383285,46.371530
-26.109118,35.809839,-1.479581,988.833836,-2931.645797,46.371514
-3.216337,-0.860847,-0.139413,998.598430,-2845.942563,45.843688
-8.035152,5.122074,-0.195444,985.533100,-2723.547446,43.970843
-7.678187,1.280597,-0.050475,977.409824,-2607.201345,42.153232
-7.030466,-2.941601,0.023346,969.083962,-2487.134818,40.194108
-6.206685,10.657716,-0.548727,960.135837,-2363.019497,38.173294
1.285617,1.697538,-0.152291,950.501270,-2252.444027,36.719419
